Date;Hour;Forex;Event;Actuel;Forecast;Previous
02/03/2020;17:00:00;USD;Indice PMI manufacturier de l'ISM;50.9;48.5;47.8
02/03/2020;10:55:00;EUR;PMI manufacturier Allemagne;45.3;45.2;43.7
04/03/2020;15:30:00;USD;Creation d'emplois dans le secteur non agricole;-701;-100;275
04/03/2020;16:00:00;USD;Indice PMI manufacturier de l'ISM;52.5;44;57.3
04/03/2020;14:30:00;USD;Taux de chomage;0.044;0.038;0.035
06/03/2020;16:00:00;USD;Indice PMI manufacturier de l'ISM;45.4;44;41.8
06/03/2020;09:55:00;EUR;Nombre chomeur Allemagne;238;200;372
08/03/2020;16:00:00;USD;Indice PMI manufacturier de l'ISM;54.2;53.6;52.6
08/03/2020;09:55:00;EUR;PMI manufacturier Allemagne;51;50;45.2
09/03/2020;16:00:00;USD;Indice PMI manufacturier de l'ISM;56.9;57;58.1
09/03/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;881;950;1.011
12/03/2020;17:00:00;USD;Indice PMI manufacturier de l'ISM;55.9;56;56.6
12/03/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;712;775;787
17/03/2020;14:30:00;USD;Ventes au détail mensuelle;-0.005;0.002;0.006
18/03/2020;14:30:00;USD;Permis de construire;1.464;1.5;1.55
19/03/2020;11:00:00;EUR;IFO climat des affaires Allemagne;87.7;95.3;96
19/03/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;281;220;211
20/03/2020;16:00:00;USD;Ventes de logements existants;5.77;5.5;5.42
24/03/2020;10:30:00;EUR;PMI manufacturier Allemagne;45.7;39.6;48
24/03/2020;16:00:00;USD;Ventes de logements neufs;765;750;800
25/03/2020;14:30:00;USD;Commandes de biens durables;-0.006;-0.004;0.006
25/03/2020;11:00:00;EUR;IFO climat des affaires Allemagne;86.1;87.7;96
26/03/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;3283;1.65;282
26/03/2020;14:30:00;USD;PIB Trimestriel;0.021;0.021;0.021
30/03/2020;16:00:00;USD;Promesses de ventes de logements;0.024;-0.01;0.053
31/03/2020;16:00:00;USD;Confiance des consommateurs;120;110;132.6
31/03/2020;09:55:00;EUR;Nombre chomeur Allemagne;1;29;-8
03/04/2020;17:00:00;USD;Indice PMI manufacturier de l'ISM;57.3;54.9;55.5
05/04/2020;09:55:00;EUR;PMI manufacturier Allemagne;34.5;34.4;45.4
06/04/2020;13:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
06/04/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1877;1.8;2.126
09/04/2020;15:30:00;USD;Creation d'emplois dans le secteur non agricole;1371;1.4;1.734
09/04/2020;14:30:00;USD;Taux de chomage;0.084;0.098;0.102
11/04/2020;17:00:00;USD;Indice PMI manufacturier de l'ISM;56.6;57.5;57.8
12/04/2020;15:30:00;USD;Creation d'emplois dans le secteur non agricole;245;469;610
12/04/2020;15:30:00;USD;Taux de chomage;0.067;0.068;0.069
15/04/2020;14:30:00;USD;Ventes au détail mensuelle;-0.087;-0.08;-0.004
16/04/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;5245;5.105;6.615
16/04/2020;14:30:00;USD;Permis de construire;1.353;1.3;1.452
21/04/2020;16:00:00;USD;Ventes de logements existants;5.27;5.3;5.76
23/04/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;4427;4.2;5.237
23/04/2020;09:30:00;EUR;PMI manufacturier Allemagne;34.4;39;45.4
23/04/2020;16:00:00;USD;Ventes de logements neufs;627;645;741
24/04/2020;14:30:00;USD;Commandes de biens durables;-0.002;-0.058;-0.007
24/04/2020;10:00:00;EUR;IFO climat des affaires Allemagne;74.3;80;85.9
28/04/2020;16:00:00;USD;Confiance des consommateurs;86.9;87.9;118.8
29/04/2020;20:00:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
29/04/2020;14:30:00;USD;PIB Trimestriel;-0.048;-0.04;0.021
29/04/2020;16:00:00;USD;Promesses de ventes de logements;-0.208;-0.1;0.023
30/04/2020;13:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
30/04/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;3839;3.5;4.442
30/04/2020;09:55:00;EUR;Nombre chomeur Allemagne;373;76;1
02/05/2020;17:00:00;USD;Indice PMI manufacturier de l'ISM;55.5;55;54.9
03/05/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;216;215;219
05/05/2020;16:00:00;USD;Indice PMI manufacturier de l'ISM;41.8;36.8;52.5
06/05/2020;15:30:00;USD;Creation d'emplois dans le secteur non agricole;2509;-8;-20.687
06/05/2020;14:30:00;USD;Taux de chomage;0.133;0.197;0.147
08/05/2020;16:00:00;USD;Indice PMI manufacturier de l'ISM;58.1;55;57.1
10/05/2020;16:00:00;USD;Indice PMI manufacturier de l'ISM;57.8;56.3;56.9
11/05/2020;21:00:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
11/05/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;751;732;758
13/05/2020;14:30:00;USD;Prix à la production mensuel;-0.013;-0.005;-0.002
14/05/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;2981;2.5;3.176
15/05/2020;10:00:00;EUR;PIB Trimestriel All;-0.022;-0.022;-0.001
15/05/2020;14:30:00;USD;Ventes au détail mensuelle;-0.164;-0.12;-0.083
19/05/2020;14:30:00;USD;Permis de construire;1.074;1;1.356
21/05/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;2438;2.4;2.687
21/05/2020;09:30:00;EUR;PMI manufacturier Allemagne;36.8;39.2;34.5
21/05/2020;16:00:00;USD;Ventes de logements existants;4.33;4.3;5.27
25/05/2020;10:00:00;EUR;IFO climat des affaires Allemagne;79.5;78.3;74.2
25/05/2020;08:00:00;EUR;PIB Trimestriel All;-0.022;-0.022;-0.001
26/05/2020;16:00:00;USD;Confiance des consommateurs;86.6;88;85.7
26/05/2020;16:00:00;USD;Ventes de logements neufs;623;490;619
28/05/2020;14:30:00;USD;Commandes de biens durables;-0.074;-0.14;-0.017
28/05/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;2123;2.1;2.446
28/05/2020;14:30:00;USD;PIB Trimestriel;-0.05;-0.048;-0.048
28/05/2020;16:00:00;USD;Promesses de ventes de logements;-0.218;-0.15;-0.208
02/06/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;202;215;217
03/06/2020;15:30:00;USD;Creation d'emplois dans le secteur non agricole;273;175;273
03/06/2020;15:30:00;USD;Taux de chomage;0.035;0.036;0.036
07/06/2020;16:00:00;USD;Indice PMI manufacturier de l'ISM;57.1;50.1;45.4
08/06/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1186;1.415;1.435
11/06/2020;15:30:00;USD;Creation d'emplois dans le secteur non agricole;638;600;672
11/06/2020;15:30:00;USD;Taux de chomage;0.069;0.077;0.079
16/06/2020;14:30:00;USD;Ventes au détail mensuelle;0.177;0.08;-0.147
17/06/2020;14:30:00;USD;Permis de construire;1.22;1.228;1.066
18/06/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1508;1.3;1.566
22/06/2020;16:00:00;USD;Ventes de logements existants;3.91;4.12;4.33
23/06/2020;09:30:00;EUR;PMI manufacturier Allemagne;44.6;41.5;36.6
23/06/2020;16:00:00;USD;Ventes de logements neufs;676;640;580
24/06/2020;10:00:00;EUR;IFO climat des affaires Allemagne;86.2;85;79.7
25/06/2020;14:30:00;USD;Commandes de biens durables;0.04;0.025;-0.082
25/06/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1480;1.3;1.54
25/06/2020;14:30:00;USD;PIB Trimestriel;-0.05;-0.05;-0.05
29/06/2020;16:00:00;USD;Promesses de ventes de logements;0.443;0.189;-0.218
30/06/2020;16:00:00;USD;Confiance des consommateurs;98.1;91.8;85.9
01/07/2020;17:00:00;USD;Indice PMI manufacturier de l'ISM;55;54.5;53.9
02/07/2020;15:30:00;USD;Creation d'emplois dans le secteur non agricole;225;160;147
02/07/2020;15:30:00;USD;Taux de chomage;0.036;0.035;0.035
05/07/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;3169;3;3.846
08/07/2020;15:30:00;USD;Creation d'emplois dans le secteur non agricole;1763;1.6;4.791
08/07/2020;14:30:00;USD;Taux de chomage;0.102;0.105;0.111
14/07/2020;14:30:00;USD;IPC core mensuel;0.002;0.001;-0.001
16/07/2020;13:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
16/07/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1300;1.25;1.31
16/07/2020;14:30:00;USD;Ventes au détail mensuelle;0.075;0.05;0.182
17/07/2020;14:30:00;USD;Permis de construire;1.241;1.29;1.216
22/07/2020;16:00:00;USD;Ventes de logements existants;4.72;4.78;3.91
23/07/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1416;1.3;1.307
24/07/2020;09:30:00;EUR;PMI manufacturier Allemagne;50;48;45.2
24/07/2020;16:00:00;USD;Ventes de logements neufs;776;700;682
27/07/2020;14:30:00;USD;Commandes de biens durables;0.033;0.035;0.036
27/07/2020;10:00:00;EUR;IFO climat des affaires Allemagne;90.5;89.3;86.3
28/07/2020;16:00:00;USD;Confiance des consommateurs;92.6;94.5;98.3
29/07/2020;20:00:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
29/07/2020;16:00:00;USD;Promesses de ventes de logements;0.166;0.15;0.443
30/07/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1434;1.45;1.422
30/07/2020;09:55:00;EUR;Nombre chomeur Allemagne;-18;43;68
30/07/2020;14:30:00;USD;PIB Trimestriel;-0.329;-0.341;-0.05
30/07/2020;10:00:00;EUR;PIB Trimestriel All;-0.101;-0.09;-0.02
05/08/2020;15:30:00;USD;Creation d'emplois dans le secteur non agricole;-20500;-22;-870
05/08/2020;14:30:00;USD;Taux de chomage;0.147;0.16;0.044
10/08/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;840;820;849
13/08/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;963;1.12;1.191
14/08/2020;14:30:00;USD;Ventes au détail mensuelle;0.012;0.019;0.084
18/08/2020;14:30:00;USD;Permis de construire;1.495;1.32;1.258
20/08/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1106;925;971
21/08/2020;09:30:00;EUR;PMI manufacturier Allemagne;53;52.5;51
21/08/2020;16:00:00;USD;Ventes de logements existants;5.86;5.38;4.7
25/08/2020;16:00:00;USD;Confiance des consommateurs;84.8;93;91.7
25/08/2020;10:00:00;EUR;IFO climat des affaires Allemagne;92.6;92.2;90.4
25/08/2020;08:00:00;EUR;PIB Trimestriel All;-0.097;-0.101;-0.02
25/08/2020;16:00:00;USD;Ventes de logements neufs;901;785;791
26/08/2020;14:30:00;USD;Commandes de biens durables;0.024;0.02;0.04
27/08/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1006;1;1.104
27/08/2020;14:30:00;USD;PIB Trimestriel;-0.317;-0.325;-0.329
27/08/2020;16:00:00;USD;Promesses de ventes de logements;0.059;0.03;0.158
01/09/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;214;220;223
04/09/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;6606;5.25;6.867
04/09/2020;14:30:00;USD;Prix à la production mensuel;-0.002;-0.004;-0.006
07/09/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1314;1.375;1.413
16/09/2020;20:00:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
16/09/2020;14:30:00;USD;Ventes au détail mensuelle;0.006;0.01;0.009
17/09/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;860;850;893
17/09/2020;14:30:00;USD;Permis de construire;1.47;1.52;1.483
22/09/2020;16:00:00;USD;Ventes de logements existants;6;6;5.86
23/09/2020;09:30:00;EUR;PMI manufacturier Allemagne;56.6;52.5;52.2
24/09/2020;10:00:00;EUR;IFO climat des affaires Allemagne;93.4;93.8;92.5
24/09/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;870;840;866
24/09/2020;16:00:00;USD;Ventes de logements neufs;1011;895;965
25/09/2020;14:30:00;USD;Commandes de biens durables;0.004;0.012;0.032
29/09/2020;16:00:00;USD;Confiance des consommateurs;101.8;89.2;86.3
30/09/2020;09:55:00;EUR;Nombre chomeur Allemagne;-8;-8;-9
30/09/2020;14:30:00;USD;PIB Trimestriel;-0.314;-0.317;-0.317
30/09/2020;16:00:00;USD;Promesses de ventes de logements;0.088;0.032;0.059
01/10/2020;15:30:00;USD;Creation d'emplois dans le secteur non agricole;145;164;256
01/10/2020;15:30:00;USD;Taux de chomage;0.035;0.035;0.035
04/10/2020;14:30:00;USD;IPC core mensuel;-0.001;0.001;0.002
06/10/2020;20:00:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
06/10/2020;14:30:00;USD;IPC core mensuel;-0.001;-0.001;-0.004
07/10/2020;14:30:00;USD;Prix à la production mensuel;-0.002;0.004;0.004
09/10/2020;13:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
09/10/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;884;846;884
09/10/2020;14:30:00;USD;Prix à la production mensuel;0.003;0.002;0.006
12/10/2020;14:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
12/10/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;853;725;716
12/10/2020;15:30:00;USD;IPC core mensuel;0.002;0.001;0.002
13/10/2020;14:30:00;USD;IPC core mensuel;0.002;0.002;0.004
14/10/2020;14:30:00;USD;Prix à la production mensuel;0.004;0.002;0.003
15/10/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;898;825;845
16/10/2020;14:30:00;USD;Ventes au détail mensuelle;0.019;0.007;0.006
20/10/2020;14:30:00;USD;Permis de construire;1.553;1.52;1.476
22/10/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;787;860;842
22/10/2020;16:00:00;USD;Ventes de logements existants;6.54;6.3;5.98
23/10/2020;09:30:00;EUR;PMI manufacturier Allemagne;58;55.1;56.4
26/10/2020;11:00:00;EUR;IFO climat des affaires Allemagne;92.7;93;93.2
26/10/2020;16:00:00;USD;Ventes de logements neufs;959;1.025;994
27/10/2020;14:30:00;USD;Commandes de biens durables;0.008;0.004;0.01
27/10/2020;16:00:00;USD;Confiance des consommateurs;100.9;102;101.3
29/10/2020;14:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
29/10/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;751;775;791
29/10/2020;10:55:00;EUR;Nombre chomeur Allemagne;-35;-5;-10
29/10/2020;14:30:00;USD;PIB Trimestriel;0.331;0.31;-0.314
29/10/2020;16:00:00;USD;Promesses de ventes de logements;-0.022;0.034;0.088
30/10/2020;11:00:00;EUR;PIB Trimestriel All;0.082;0.073;-0.098
03/11/2020;14:30:00;USD;IPC core mensuel;0.002;0.002;0.002
06/11/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;1542;1.55;1.897
06/11/2020;14:30:00;USD;Prix à la production mensuel;0.004;0.001;-0.013
08/11/2020;14:30:00;USD;Prix à la production mensuel;0.006;0.003;-0.002
09/11/2020;14:30:00;USD;IPC core mensuel;0.004;0.002;0.006
12/11/2020;15:30:00;USD;Prix à la production mensuel;0.001;0.002;0.003
13/11/2020;15:30:00;USD;Prix à la production mensuel;0.003;0.002;0.004
17/11/2020;15:30:00;USD;Ventes au détail mensuelle;0.003;0.005;0.016
18/11/2020;15:30:00;USD;Permis de construire;1.545;1.56;1.545
19/11/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;742;707;711
19/11/2020;17:00:00;USD;Ventes de logements existants;6.85;6.45;6.57
23/11/2020;10:30:00;EUR;PMI manufacturier Allemagne;57.9;56.5;58.2
24/11/2020;17:00:00;USD;Confiance des consommateurs;96.1;98;101.4
24/11/2020;11:00:00;EUR;IFO climat des affaires Allemagne;90.7;90.1;92.5
24/11/2020;09:00:00;EUR;PIB Trimestriel All;0.085;0.082;-0.097
25/11/2020;15:30:00;USD;Commandes de biens durables;0.013;0.005;0.015
25/11/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;778;730;748
25/11/2020;15:30:00;USD;PIB Trimestriel;0.331;0.332;0.331
25/11/2020;17:00:00;USD;Ventes de logements neufs;999;970;1.002
30/11/2020;17:00:00;USD;Promesses de ventes de logements;-0.011;0.01;-0.02
03/12/2020;14:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
03/12/2020;14:30:00;USD;Inscriptions hebdomadaires au chomage;211;218;215
03/12/2020;14:30:00;USD;Prix à la production mensuel;-0.006;-0.001;0.005
05/12/2020;14:30:00;USD;IPC core mensuel;-0.004;-0.002;-0.001
08/12/2020;14:30:00;USD;IPC core mensuel;0.006;0.002;0.002
11/12/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;709;735;757
11/12/2020;15:30:00;USD;IPC core mensuel;0;0.002;0.002
16/12/2020;21:00:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
16/12/2020;10:30:00;EUR;PMI manufacturier Allemagne;58.6;56.4;57.8
16/12/2020;15:30:00;USD;Ventes au détail mensuelle;-0.011;-0.003;-0.001
17/12/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;885;800;862
17/12/2020;15:30:00;USD;Permis de construire;1.639;1.55;1.544
18/12/2020;11:00:00;EUR;IFO climat des affaires Allemagne;92.1;90;90.9
22/12/2020;17:00:00;USD;Confiance des consommateurs;88.6;97;92.9
22/12/2020;15:30:00;USD;PIB Trimestriel;0.334;0.331;0.331
22/12/2020;17:00:00;USD;Ventes de logements existants;6.69;6.7;6.86
23/12/2020;15:30:00;USD;Commandes de biens durables;0.004;0.005;0.019
23/12/2020;15:30:00;USD;Inscriptions hebdomadaires au chomage;803;885;892
23/12/2020;17:00:00;USD;Ventes de logements neufs;841;995;945
30/12/2020;17:00:00;USD;Promesses de ventes de logements;-0.026;0.002;-0.009
02/01/2021;17:00:00;USD;Indice PMI manufacturier de l'ISM;58.7;60;60.5
02/01/2021;10:55:00;EUR;PMI manufacturier Allemagne;57.1;57;58.3
03/01/2021;17:00:00;USD;Indice PMI manufacturier de l'ISM;60.8;58.8;58.7
03/01/2021;10:55:00;EUR;PMI manufacturier Allemagne;60.7;60.6;57.1
04/01/2021;16:00:00;USD;Indice PMI manufacturier de l'ISM;64.7;61.3;60.8
04/01/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;719;680;658
04/01/2021;09:55:00;EUR;PMI manufacturier Allemagne;66.6;66.6;60.7
06/01/2021;16:00:00;USD;Indice PMI manufacturier de l'ISM;61.2;60.9;60.7
06/01/2021;09:55:00;EUR;Nombre chomeur Allemagne;-15;-9;8
06/01/2021;09:55:00;EUR;PMI manufacturier Allemagne;64.4;64;66.2
07/01/2021;16:00:00;USD;Indice PMI manufacturier de l'ISM;60.6;61;61.2
07/01/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;364;390;415
07/01/2021;09:55:00;EUR;PMI manufacturier Allemagne;65.1;64.9;64.4
09/01/2021;16:00:00;USD;Indice PMI manufacturier de l'ISM;59.9;58.6;59.5
09/01/2021;09:55:00;EUR;PMI manufacturier Allemagne;62.6;62.7;65.9
10/01/2021;16:00:00;USD;Indice PMI manufacturier de l'ISM;61.1;59.6;59.9
10/01/2021;09:55:00;EUR;PMI manufacturier Allemagne;58.4;58.5;62.6
11/01/2021;16:00:00;USD;Indice PMI manufacturier de l'ISM;60.8;60.5;61.1
12/01/2021;17:00:00;USD;Indice PMI manufacturier de l'ISM;61.1;61;60.8
12/01/2021;10:55:00;EUR;PMI manufacturier Allemagne;57.4;57.6;57.6
13/01/2021;15:30:00;USD;IPC core mensuel;0.001;0.001;0.002
14/01/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;965;795;784
15/01/2021;15:30:00;USD;Prix à la production mensuel;0.003;0.004;0.001
15/01/2021;15:30:00;USD;Ventes au détail mensuelle;-0.007;-0.002;-0.014
21/01/2021;14:45:00;EUR;Decision de la BCE sur les taux directeur;0;0;0
21/01/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;900;910;926
21/01/2021;15:30:00;USD;Permis de construire;1.709;1.604;1.635
22/01/2021;10:30:00;EUR;PMI manufacturier Allemagne;57;57.5;58.3
22/01/2021;17:00:00;USD;Ventes de logements existants;6.76;6.55;6.71
25/01/2021;11:00:00;EUR;IFO climat des affaires Allemagne;90.1;91.8;92.2
26/01/2021;17:00:00;USD;Confiance des consommateurs;89.3;89;87.1
27/01/2021;15:30:00;USD;Commandes de biens durables;0.007;0.005;0.008
27/01/2021;21:00:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
28/01/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;847;875;914
28/01/2021;15:30:00;USD;PIB Trimestriel;0.04;0.04;0.334
28/01/2021;17:00:00;USD;Ventes de logements neufs;842;865;829
29/01/2021;10:55:00;EUR;Nombre chomeur Allemagne;-41;6;-40
29/01/2021;17:00:00;USD;Promesses de ventes de logements;-0.003;-0.001;-0.025
03/02/2021;10:55:00;EUR;Nombre chomeur Allemagne;9;-13;-37
04/02/2021;14:30:00;USD;Creation d'emplois dans le secteur non agricole;916;647;468
04/02/2021;14:30:00;USD;Taux de chomage;0.06;0.06;0.062
07/02/2021;14:30:00;USD;Creation d'emplois dans le secteur non agricole;850;700;583
07/02/2021;14:30:00;USD;Taux de chomage;0.059;0.057;0.058
08/02/2021;16:00:00;USD;Indice PMI manufacturier de l'ISM;59.5;60.9;60.6
08/02/2021;09:55:00;EUR;PMI manufacturier Allemagne;65.9;65.6;65.1
09/02/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;340;345;354
11/02/2021;10:55:00;EUR;PMI manufacturier Allemagne;57.8;58.2;58.4
12/02/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;222;240;194
17/02/2021;15:30:00;USD;Prix à la production mensuel;0.013;0.004;0.003
17/02/2021;15:30:00;USD;Ventes au détail mensuelle;0.053;0.011;-0.01
18/02/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;861;765;848
18/02/2021;15:30:00;USD;Permis de construire;1.881;1.678;1.704
19/02/2021;10:30:00;EUR;PMI manufacturier Allemagne;60.6;56.5;57.1
19/02/2021;17:00:00;USD;Ventes de logements existants;6.69;6.61;6.65
22/02/2021;11:00:00;EUR;IFO climat des affaires Allemagne;92.4;90.5;90.3
23/02/2021;17:00:00;USD;Confiance des consommateurs;91.3;90;88.9
24/02/2021;09:00:00;EUR;PIB Trimestriel All;0.003;0.001;0.085
24/02/2021;17:00:00;USD;Ventes de logements neufs;923;855;885
25/02/2021;15:30:00;USD;Commandes de biens durables;0.014;0.007;0.017
25/02/2021;15:30:00;USD;Inscriptions hebdomadaires au chomage;730;838;841
25/02/2021;15:30:00;USD;PIB Trimestriel;0.041;0.042;0.04
25/02/2021;17:00:00;USD;Promesses de ventes de logements;-0.028;-0.002;0.005
02/03/2021;17:00:00;USD;Indice PMI manufacturier de l'ISM;58.7;56.8;57.7
03/03/2021;17:00:00;USD;Indice PMI manufacturier de l'ISM;55.3;58.7;58.7
05/03/2021;16:00:00;USD;Indice PMI manufacturier de l'ISM;60.7;65;64.7
05/03/2021;09:55:00;EUR;PMI manufacturier Allemagne;66.2;66.4;66.4
06/03/2021;16:00:00;USD;Indice PMI manufacturier de l'ISM;64;63;62.7
06/03/2021;14:30:00;USD;Inscriptions hebdomadaires au chomage;385;390;405
09/03/2021;14:30:00;USD;Creation d'emplois dans le secteur non agricole;235;750;1.053
09/03/2021;16:00:00;USD;Indice PMI manufacturier de l'ISM;61.7;61.5;64.1
09/03/2021;14:30:00;USD;Taux de chomage;0.052;0.052;0.054
11/03/2021;20:00:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
11/03/2021;16:00:00;USD;Indice PMI manufacturier de l'ISM;66.7;62;61.9
12/03/2021;15:30:00;USD;Creation d'emplois dans le secteur non agricole;210;550;546
12/03/2021;17:00:00;USD;Indice PMI manufacturier de l'ISM;69.1;65;66.7
12/03/2021;15:30:00;USD;Taux de chomage;0.042;0.045;0.046
